BALANCE,BALANCE_FREQUENCY,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,Cluster
106.45347,0.818182,2014.84,0.0,0.583333,0.416667,1
281.112517,0.727273,0.0,295.616931,0.0,0.0,1
324.055174,1.0,2075.13,0.0,1.0,0.083333,1
617.999607,1.0,387.7,684.8408,0.833333,0.166667,1
2076.211673,1.0,1057.0,0.0,0.416667,0.0,1
63.078242,1.0,114.0,0.0,0.25,0.0,1
0.14446,0.1,0.0,97.038129,0.0,0.0,1
1012.841277,0.818182,0.0,790.832609,0.0,0.0,2
6.526735,0.181818,53.09,0.0,0.083333,0.083333,1
83.258534,1.0,41.4,0.0,0.25,0.083333,1
852.530387,1.0,45.65,0.0,0.083333,0.083333,2
304.249156,0.909091,3127.98,0.0,0.833333,0.0,1
16.004225,0.636364,159.44,0.0,0.583333,0.0,1
1087.784698,1.0,0.0,1562.703953,0.0,0.0,2
3255.151368,1.0,1771.6,1279.568823,0.916667,0.166667,1
69.336196,0.545455,211.87,0.0,0.083333,0.083333,1
1433.404387,1.0,0.0,1190.745349,0.0,0.0,2
3278.506664,0.625,472.51,6548.948805,0.5,0.125,2
68.624743,1.0,423.23,0.0,1.0,0.111111,1
1562.60448,1.0,880.22,0.0,0.416667,0.083333,1
412.592491,0.545455,0.0,1852.218171,0.0,0.0,1
428.598828,1.0,208.0,164.032453,0.25,0.25,1
2071.951442,1.0,2090.21,0.0,1.0,0.0,1
973.560975,1.0,0.0,2061.53302,0.0,0.0,2
624.633263,0.818182,0.0,950.85274,0.0,0.0,1
965.88461,1.0,1.0,561.024098,0.083333,0.083333,2
82.568778,1.0,471.64,0.0,0.916667,0.0,1
383.370294,1.0,326.74,0.0,0.25,0.25,1
793.855972,1.0,1478.93,0.0,0.333333,0.333333,1
51.199057,1.0,1319.04,0.0,1.0,1.0,0
1488.628126,1.0,0.0,2909.050462,0.0,0.0,2
92.596405,1.0,720.11,0.0,0.583333,0.583333,0
382.63138,1.0,0.0,748.78028,0.0,0.0,2
402.814647,1.0,960.09,373.408367,1.0,0.083333,1
1271.172501,0.909091,0.0,1865.939841,0.0,0.0,2
124.743322,0.636364,1007.45,0.0,0.583333,0.0,1
1060.039731,1.0,340.0,0.0,0.5,0.083333,1
90.084324,1.0,1098.82,181.725242,0.583333,0.583333,0
85.851188,0.636364,0.0,499.092982,0.0,0.0,1
2115.602918,1.0,320.0,2033.14898,0.833333,0.0,1
193.213122,1.0,2281.57,0.0,1.0,0.916667,0
82.98006,1.0,906.78,0.0,1.0,0.0,1
991.773081,1.0,2020.0,600.188405,0.25,0.25,1
5482.204366,1.0,0.0,4948.907169,0.0,0.0,2
1016.496072,1.0,64.82,994.182547,0.142857,0.142857,2
205.127197,0.571429,1222.98,0.0,0.428571,0.428571,1
1450.599152,1.0,2763.84,0.0,1.0,0.714286,0
1405.988009,1.0,1839.0,1684.658063,1.0,0.166667,1
424.968492,1.0,272.28,0.0,1.0,0.0,1
74.4309,1.0,45.65,0.0,0.083333,0.083333,1
24.818476,0.909091,390.05,0.0,0.833333,0.083333,1
1109.876538,1.0,0.0,645.643747,0.0,0.0,2
679.421923,1.0,298.49,152.65779,0.083333,0.083333,2
270.135147,0.909091,958.93,0.0,0.75,0.166667,1
256.02662,0.909091,2098.56,0.0,0.909091,0.909091,0
794.661653,1.0,329.96,0.0,0.083333,0.083333,2
1644.123638,1.0,0.0,830.132133,0.0,0.0,2
28.80071,0.727273,173.02,0.0,0.5,0.0,1
976.390024,1.0,785.4,347.15722,0.333333,0.333333,1
1005.660131,1.0,710.03,5001.078448,0.416667,0.416667,2
700.723718,1.0,425.18,0.0,1.0,0.0,1
8.27913,0.454545,670.0,0.0,1.0,0.0,1
1373.700066,1.0,267.75,38.898599,0.75,0.0,1
215.475718,1.0,670.65,0.0,1.0,0.083333,1
108.857699,1.0,3224.34,0.0,1.0,1.0,0
7.215615,0.272727,54.45,0.0,0.083333,0.083333,1
1736.930299,1.0,616.0,0.0,0.916667,0.0,1
242.53001,1.0,3520.0,0.0,0.916667,0.0,1
1372.083399,1.0,800.0,0.0,0.833333,0.0,1
6388.820712,1.0,5154.75,0.0,1.0,0.5,0
254.94701,1.0,2870.83,0.0,1.0,0.818182,0
15.813502,0.636364,120.88,0.0,0.416667,0.0,1
77.383767,0.636364,2321.87,0.0,0.583333,0.166667,1
849.030358,1.0,345.0,101.511988,0.75,0.0,1
525.17417,1.0,91.23,0.0,0.333333,0.083333,1
510.953138,1.0,172.41,0.0,0.083333,0.083333,1
486.17036,0.545455,0.0,1494.441569,0.0,0.0,1
2291.684027,1.0,4983.93,0.0,0.916667,0.75,0
145.722404,1.0,529.7,38.259988,1.0,0.333333,1
286.814503,1.0,2016.14,0.0,0.666667,0.416667,0
22.455964,0.272727,185.25,0.0,0.25,0.0,1
1108.987965,1.0,0.0,75.070968,0.0,0.0,2
109.473217,1.0,1251.26,0.0,0.833333,0.25,1
233.092662,1.0,2613.65,0.0,1.0,0.333333,0
2112.63873,1.0,0.0,584.940187,0.0,0.0,2
1.097736,0.272727,343.82,169.355104,0.833333,0.0,1
874.905296,1.0,484.04,0.0,1.0,0.0,1
844.022439,1.0,0.0,1125.228876,0.0,0.0,2
87.034432,0.636364,697.57,0.0,0.5,0.0,1
377.56851,1.0,542.51,0.0,0.5,0.5,1
2929.582949,1.0,0.0,1319.276782,0.0,0.0,2
1101.792789,1.0,1591.37,447.953652,0.666667,0.666667,0
623.583624,1.0,1344.85,0.0,0.666667,0.5,0
5.109352,0.181818,0.0,78.990599,0.0,0.0,1
2696.052766,1.0,0.0,3100.942646,0.0,0.0,2
1592.102979,1.0,45.65,1465.069357,0.083333,0.083333,2
14.453345,0.636364,38.65,0.0,0.083333,0.083333,1
1062.024069,1.0,0.0,402.337729,0.0,0.0,2
1033.485033,1.0,137.57,0.0,0.166667,0.0,1
803.052704,1.0,19.75,0.0,0.083333,0.083333,2
1551.908555,1.0,416.64,0.0,1.0,0.083333,1
936.370785,1.0,158.45,0.0,0.25,0.25,1
1420.156349,1.0,0.0,445.913736,0.0,0.0,2
14.143579,0.875,175.98,0.0,0.875,0.0,1
68.10541,0.25,0.0,462.554056,0.0,0.0,1
3025.373271,1.0,202.72,988.076605,0.583333,0.0,2
2513.983606,1.0,0.0,6140.025312,0.0,0.0,2
542.979227,1.0,1134.96,2370.439178,1.0,0.0,1
144.436235,0.181818,0.0,944.893512,0.0,0.0,1
2017.391656,1.0,12024.37,0.0,1.0,1.0,0
39.469095,0.636364,418.97,0.0,1.0,0.0,1
2579.907754,1.0,125.51,1377.049309,0.25,0.0,2
34.703482,1.0,247.02,0.0,1.0,0.0,1
29.466141,0.545455,149.0,0.0,0.083333,0.083333,1
2764.810135,1.0,390.52,75.74986,0.333333,0.25,2
27.931382,0.5,169.4,0.0,0.4,0.0,1
2063.9223,0.666667,0.0,3858.373703,0.0,0.0,2
1615.724155,1.0,673.74,624.03835,1.0,0.333333,1
348.321822,1.0,0.0,178.138151,0.0,0.0,2
992.724168,1.0,527.88,1677.055839,1.0,0.0,1
5.170635,0.545455,367.95,0.0,0.916667,0.0,1
1361.815512,1.0,1309.72,814.086208,0.916667,0.75,0
1186.276559,1.0,391.67,0.0,0.5,0.5,1
2966.412112,1.0,1473.26,979.388828,1.0,0.0,1
1910.793773,1.0,2754.09,0.0,1.0,0.083333,1
1175.065336,1.0,2707.46,323.014918,0.75,0.666667,0
378.320894,1.0,315.02,0.0,1.0,0.0,1
1492.443188,1.0,1777.27,0.0,0.916667,0.0,1
434.393219,1.0,343.5,949.910781,0.166667,0.166667,2
11.673388,0.272727,76.0,0.0,0.083333,0.083333,1
1.063114,0.090909,20.74,0.0,0.166667,0.0,1
12.169653,1.0,187.32,0.0,1.0,0.0,1
738.067431,1.0,752.97,0.0,0.666667,0.666667,0
77.285458,1.0,495.0,0.0,1.0,0.0,1
1434.836893,1.0,413.16,3005.365682,0.416667,0.416667,2
1247.905033,1.0,553.67,0.0,0.916667,0.0,1
88.35088,1.0,697.91,0.0,1.0,1.0,0
252.174753,1.0,411.01,0.0,0.833333,0.833333,0
1516.44717,1.0,0.0,2817.911587,0.0,0.0,2
3374.66122,1.0,0.0,1154.99477,0.0,0.0,2
1865.008929,1.0,0.0,2087.392116,0.0,0.0,2
2413.719637,1.0,0.0,905.709193,0.0,0.0,2
411.27629,1.0,1524.65,0.0,1.0,0.583333,0
97.281118,0.818182,3091.75,0.0,1.0,0.416667,0
568.222966,1.0,140.03,0.0,0.083333,0.083333,1
2773.411911,1.0,418.68,2260.076139,1.0,0.0,1
294.720216,1.0,1880.0,0.0,1.0,0.0,1
1619.001848,0.363636,0.0,4892.793928,0.0,0.0,2
197.159684,1.0,0.0,351.023706,0.0,0.0,2
954.617658,1.0,0.0,808.545456,0.0,0.0,2
44.935526,1.0,401.06,0.0,0.916667,0.0,1
28.497217,1.0,258.91,0.0,1.0,0.0,1
7114.235621,1.0,1072.24,2088.213086,0.666667,0.083333,2
1007.440908,1.0,430.54,687.666124,1.0,0.0,1
2471.904646,1.0,1590.58,283.730479,0.583333,0.583333,0
733.100601,0.714286,0.0,1588.05231,0.0,0.0,1
1159.619047,0.909091,0.0,73.699863,0.0,0.0,2
1818.933435,1.0,0.0,1566.811923,0.0,0.0,2
90.582466,1.0,809.79,0.0,1.0,0.0,1
1819.444477,1.0,0.0,197.334971,0.0,0.0,2
28.832982,0.9,266.58,0.0,0.9,0.0,1
7.833571,0.181818,92.24,0.0,0.166667,0.0,1
433.075331,1.0,750.0,0.0,1.0,0.0,1
45.82108,0.181818,632.0,0.0,0.166667,0.0,1
2724.169852,1.0,49.0,189.855977,0.083333,0.083333,2
83.030075,1.0,2298.89,0.0,0.916667,0.166667,1
1008.494418,1.0,639.7,0.0,1.0,0.0,1
1688.247199,1.0,1937.64,967.811335,0.818182,0.454545,0
608.300379,1.0,0.0,27.107553,0.0,0.0,2
211.865308,0.909091,2505.3,0.0,0.833333,0.0,1
454.181676,1.0,1361.65,0.0,0.25,0.25,1
2646.022772,1.0,1541.13,1234.504809,0.916667,0.25,0
332.697638,1.0,1080.0,0.0,0.5,0.083333,1
489.488586,1.0,215.0,732.654518,0.333333,0.166667,1
312.197634,0.181818,0.0,5104.121726,0.0,0.0,1
205.421413,1.0,1174.98,0.0,1.0,0.0,1
3300.406797,1.0,459.0,3895.391723,0.666667,0.25,2
5471.186593,0.777778,0.0,8411.998221,0.0,0.0,2
685.063917,1.0,0.0,110.795488,0.0,0.0,2
467.439275,1.0,0.0,938.573177,0.0,0.0,2
722.404832,0.909091,0.0,1356.687002,0.0,0.0,2
16.976117,0.454545,424.99,0.0,0.583333,0.0,1
275.240429,0.909091,0.0,610.08928,0.0,0.0,1
666.247487,1.0,511.34,100.749379,0.833333,0.083333,1
20.594739,1.0,320.64,0.0,1.0,0.0,1
300.012533,1.0,3286.41,0.0,1.0,1.0,0
45.905486,1.0,398.4,0.0,1.0,0.0,1
3377.632916,1.0,0.0,1241.559904,0.0,0.0,2
25.407311,1.0,504.96,0.0,1.0,0.0,1
504.127471,0.909091,0.0,18.042768,0.0,0.0,1
2270.623981,1.0,1200.0,2629.671395,0.083333,0.083333,2
2230.689402,1.0,0.0,2393.464326,0.0,0.0,2
30.217276,0.636364,332.5,0.0,0.583333,0.0,1
2741.024256,1.0,0.0,36.741165,0.0,0.0,2
124.58001,0.818182,1302.02,0.0,0.75,0.0,1
1.695294,0.090909,9.87,0.0,0.083333,0.0,1
349.788099,1.0,400.6,0.0,0.416667,0.416667,1
16.388956,0.272727,68.88,0.0,0.166667,0.0,1
1551.842759,1.0,0.0,681.2559,0.0,0.0,2
0.407093,0.090909,49.0,0.0,0.083333,0.083333,1
68.045739,0.909091,501.85,0.0,1.0,0.0,1
7081.171387,1.0,0.0,26194.04954,0.0,0.0,2
211.35235,1.0,267.34,0.0,1.0,0.0,1
1.533981,0.545455,141.56,0.0,0.5,0.0,1
827.00042,1.0,0.0,965.526999,0.0,0.0,2
3495.735827,1.0,0.0,9413.199416,0.0,0.0,2
1571.218695,1.0,375.24,1093.862642,0.7,0.7,0
180.238427,1.0,2749.92,0.0,1.0,0.0,1
21.87058,0.636364,405.0,0.0,0.333333,0.083333,1
20.599719,0.818182,423.62,0.0,0.75,0.0,1
1979.782537,1.0,1687.62,1418.626391,0.916667,0.666667,0
208.581872,1.0,2608.02,0.0,1.0,1.0,0
2041.527181,1.0,94.16,972.530598,0.083333,0.0,2
786.158276,1.0,679.24,890.644405,1.0,0.083333,1
3.019634,0.25,45.6,0.0,0.25,0.0,1
31.552814,0.545455,1428.02,0.0,1.0,0.25,1
37.550351,1.0,633.24,0.0,1.0,0.0,1
717.764625,1.0,3358.25,0.0,1.0,1.0,0
95.08385,0.818182,817.66,0.0,0.833333,0.0,1
2.911999,1.0,347.55,0.0,0.25,0.0,1
0.570113,0.090909,29.0,0.0,0.083333,0.083333,1
143.50998,1.0,549.17,0.0,0.75,0.0,1
1587.706693,1.0,450.0,270.92481,0.5,0.0,1
2246.21264,1.0,0.0,2561.494053,0.0,0.0,2
3395.090243,1.0,0.0,9071.14623,0.0,0.0,2
16.834929,0.454545,15.0,209.025389,0.090909,0.090909,1
1205.235951,1.0,413.23,0.0,1.0,0.75,0
1354.623473,1.0,495.43,453.244036,0.75,0.75,0
1923.696463,0.727273,527.6,5326.343132,0.25,0.0,2
0.0,0.0,30.98,0.0,0.166667,0.0,1
1610.489628,1.0,0.0,811.491192,0.0,0.0,2
448.426181,1.0,0.0,1158.133733,0.0,0.0,2
2455.423773,1.0,2695.07,1440.078629,0.833333,0.166667,1
1237.897608,1.0,403.38,1593.700723,0.333333,0.333333,2
1.344661,0.181818,785.9,0.0,1.0,0.0,1
1592.017292,1.0,372.09,0.0,0.166667,0.166667,2
264.103675,0.818182,3568.21,0.0,0.75,0.666667,0
1096.517209,0.833333,0.0,2408.490506,0.0,0.0,2
1099.221912,1.0,155.8,578.660857,0.083333,0.083333,2
1775.884148,1.0,0.0,2444.627773,0.0,0.0,2
6482.798242,1.0,0.0,706.910571,0.0,0.0,2
3015.25965,1.0,0.0,4715.033095,0.0,0.0,2
2722.532415,1.0,0.0,2946.839566,0.0,0.0,2
33.585586,1.0,298.2,0.0,1.0,0.0,1
4486.637152,1.0,1712.75,13665.03207,0.25,0.25,2
162.580388,1.0,1403.42,0.0,1.0,0.166667,1
50.926002,1.0,165.97,0.0,0.583333,0.0,1
16.727286,0.888889,174.46,0.0,0.888889,0.0,1
706.182752,1.0,3304.27,0.0,0.916667,0.25,0
2272.494247,1.0,614.37,2072.631184,0.75,0.333333,1
23.981951,0.454545,1934.16,0.0,0.416667,0.416667,1
987.102704,1.0,66.5,770.310099,0.083333,0.083333,2
267.908144,0.909091,30.0,117.579435,0.090909,0.090909,1
25.474414,0.818182,240.0,0.0,1.0,0.0,1
130.678469,0.545455,1480.76,0.0,0.333333,0.333333,1
465.86405,0.909091,0.0,895.874898,0.0,0.0,2
56.748977,1.0,470.38,0.0,1.0,0.916667,0
8.415931,0.545455,136.36,0.0,0.333333,0.0,1
64.937308,0.636364,442.03,0.0,0.583333,0.083333,1
821.011673,1.0,399.99,0.0,0.083333,0.083333,2
50.004286,1.0,341.14,0.0,1.0,0.0,1
898.429424,1.0,495.7,1526.89916,0.5,0.5,1
3179.056936,1.0,4407.78,0.0,1.0,0.25,0
1322.64748,1.0,799.92,0.0,1.0,0.0,1
12.472571,0.727273,87.67,0.0,0.083333,0.083333,1
1364.897308,1.0,0.0,1129.837811,0.0,0.0,2
2572.293007,1.0,0.0,3585.959553,0.0,0.0,2
416.729679,0.909091,1243.04,0.0,0.75,0.583333,0
508.164075,1.0,57.0,360.728419,0.166667,0.166667,1
6.525943,0.285714,290.5,0.0,1.0,0.0,1
376.997522,1.0,0.0,928.598154,0.0,0.0,2
134.299115,0.909091,1059.18,0.0,0.833333,0.0,1
3.483716,0.272727,98.81,0.0,0.25,0.0,1
1579.595049,1.0,35.0,0.0,0.083333,0.083333,2
1520.956418,1.0,450.67,0.0,0.916667,0.0,1
664.911581,1.0,0.0,1158.897578,0.0,0.0,2
483.422715,1.0,1196.35,0.0,0.75,0.5,0
179.825945,1.0,1212.66,456.612334,0.833333,0.25,1
314.417629,0.833333,300.0,556.806033,0.833333,0.166667,1
427.642111,0.888889,0.0,2563.705644,0.0,0.0,2
1120.08097,1.0,0.0,1218.392345,0.0,0.0,2
772.338967,1.0,198.39,0.0,0.636364,0.0,1
864.410501,0.9,0.0,1914.752895,0.0,0.0,2
65.915182,0.727273,840.0,0.0,0.666667,0.0,1
518.894713,1.0,0.0,2166.099038,0.0,0.0,2
1006.592714,0.909091,1341.62,0.0,0.363636,0.363636,1
89.513525,0.909091,1452.41,0.0,0.916667,0.166667,1
448.808529,0.909091,0.0,667.057963,0.0,0.0,2
1845.623354,1.0,480.9,1898.921039,0.5,0.166667,2
4.326857,0.545455,100.12,0.0,0.75,0.0,1
124.292939,1.0,155.0,812.350168,0.1,0.1,1
18.180646,1.0,220.06,0.0,1.0,0.0,1
1623.723148,1.0,1283.16,274.532868,1.0,0.0,1
1502.000147,1.0,0.0,38.652502,0.0,0.0,2
106.894095,0.909091,62.73,0.0,0.272727,0.0,1
865.161494,1.0,857.8,0.0,1.0,0.583333,0
1.199105,0.272727,20.0,0.0,0.083333,0.083333,1
342.76107,1.0,20.0,148.074839,0.083333,0.083333,1
153.027262,1.0,1455.78,0.0,1.0,0.916667,0
1295.87959,1.0,184.27,906.848796,0.333333,0.083333,2
360.671491,1.0,3956.64,148.682192,1.0,0.0,1
2.571837,0.1,99.0,0.0,0.2,0.0,1
2202.376446,1.0,0.0,1701.905324,0.0,0.0,2
82.470475,0.545455,282.75,0.0,0.25,0.0,1
1109.84819,1.0,261.56,1192.668467,0.416667,0.333333,1
116.343256,1.0,38.0,0.0,0.333333,0.0,1
482.671967,1.0,0.0,18.976859,0.0,0.0,2
3332.460521,1.0,1061.66,3820.451636,1.0,0.125,2
13.353513,0.636364,717.95,0.0,0.636364,0.636364,1
1648.217916,0.857143,250.0,1822.194082,0.571429,0.0,1
61.763018,1.0,35.3,0.0,0.25,0.0,1
722.855351,1.0,0.0,396.516695,0.0,0.0,2
1836.565272,1.0,0.0,1265.552953,0.0,0.0,2
4.115287,0.363636,60.0,0.0,0.333333,0.0,1
36.898142,0.909091,942.34,0.0,0.916667,0.0,1
1366.778251,1.0,5065.83,48.245421,1.0,1.0,0
771.773362,1.0,750.0,0.0,0.333333,0.083333,1
2134.176153,1.0,4253.64,0.0,1.0,1.0,0
9.113909,1.0,106.56,0.0,1.0,0.0,1
845.815387,1.0,37.5,0.0,0.083333,0.0,2
10856.48301,1.0,45.65,5096.886673,0.083333,0.083333,2
352.58799,1.0,281.81,0.0,0.666667,0.416667,1
438.4161,1.0,673.68,0.0,1.0,0.0,1
1348.085189,1.0,0.0,1364.200415,0.0,0.0,2
219.885039,1.0,1857.17,0.0,0.75,0.166667,1
22.35378,0.181818,284.5,0.0,0.083333,0.083333,1
25.201833,0.454545,609.01,0.0,1.0,0.0,1
4617.891585,1.0,1973.0,1817.470617,0.666667,0.166667,2
1757.439933,0.833333,0.0,2408.007601,0.0,0.0,2
1064.473728,1.0,0.0,904.682287,0.0,0.0,2
1420.656377,0.875,0.0,1773.769481,0.0,0.0,2
862.413024,1.0,108.0,925.602681,0.333333,0.0,1
1061.570865,1.0,0.0,525.428754,0.0,0.0,2
2.422926,0.363636,64.0,0.0,0.333333,0.0,1
0.0,0.0,147.0,0.0,1.0,0.0,1
1746.714825,1.0,0.0,113.673261,0.0,0.0,2
52.278293,1.0,346.46,0.0,0.916667,0.0,1
4.448015,0.272727,71.81,0.0,0.25,0.0,1
858.880154,1.0,65.0,1054.41113,0.083333,0.083333,2
1034.332765,1.0,0.0,279.336255,0.0,0.0,2
68.156278,1.0,785.76,0.0,1.0,0.0,1
3919.394766,1.0,467.06,11173.77587,0.333333,0.333333,2
2339.4425,1.0,2941.53,0.0,1.0,0.5,0
0.0,0.0,228.59,0.0,0.75,0.0,1
91.478145,0.636364,209.4,0.0,0.333333,0.0,1
58.603273,0.181818,2080.51,0.0,0.166667,0.166667,1
38.475299,0.818182,61.8,0.0,0.333333,0.0,1
477.903003,1.0,566.12,493.409789,0.333333,0.25,1
1291.394861,1.0,778.12,0.0,1.0,0.25,1
54.713751,0.909091,578.6,0.0,0.833333,0.0,1
223.281483,1.0,4151.48,0.0,1.0,0.916667,0
1641.801417,1.0,1192.18,1026.486577,1.0,0.083333,1
107.271213,1.0,726.42,0.0,0.833333,0.0,1
99.040178,1.0,1100.0,0.0,0.833333,0.0,1
972.604156,1.0,0.0,803.573286,0.0,0.0,2
357.593551,1.0,68.0,0.0,0.333333,0.0,1
15.922218,1.0,300.0,0.0,1.0,0.0,1
53.090328,1.0,546.7,47.68994,0.833333,0.0,1
827.66215,1.0,965.0,0.0,0.333333,0.166667,1
615.726189,0.666667,1317.34,0.0,0.222222,0.222222,1
94.277559,0.818182,2290.0,0.0,0.833333,0.0,1
1219.044349,1.0,0.0,927.862723,0.0,0.0,2
16.707289,0.875,69.23,0.0,0.875,0.0,1
1361.203619,1.0,952.09,2749.569996,0.583333,0.166667,2
2194.238291,1.0,545.83,3222.211747,0.166667,0.166667,2
445.146763,0.857143,2118.54,203.910421,0.857143,0.714286,0
32.726042,0.636364,303.51,0.0,0.333333,0.333333,1
2896.14848,1.0,321.81,1925.397633,0.5,0.166667,2
1630.431093,1.0,43.89,534.841135,0.083333,0.083333,2
1847.085007,1.0,1573.35,0.0,0.916667,0.416667,0
779.577168,0.454545,0.0,2757.126538,0.0,0.0,1
76.631162,1.0,406.78,0.0,0.272727,0.272727,1
532.738123,1.0,5403.84,0.0,1.0,1.0,0
1060.630483,1.0,330.0,0.0,1.0,0.0,1
840.144184,1.0,2790.72,0.0,1.0,1.0,0
377.723728,1.0,4587.21,0.0,1.0,1.0,0
84.442485,1.0,1515.73,0.0,0.916667,0.416667,0
1145.052414,1.0,115.95,191.654534,0.083333,0.083333,2
1109.606747,1.0,1625.95,0.0,1.0,0.5,0
8.68618,0.454545,55.72,0.0,0.416667,0.0,1
463.59969,1.0,811.11,234.763929,0.5,0.5,1
100.418706,0.909091,1021.13,0.0,0.833333,0.0,1
1095.984736,1.0,374.53,1391.256381,0.5,0.5,1
342.742855,1.0,3673.32,0.0,1.0,0.0,1
645.406005,1.0,0.0,929.220085,0.0,0.0,2
123.456942,1.0,1378.92,0.0,1.0,0.0,1
1492.606493,0.777778,0.0,2361.57578,0.0,0.0,2
0.0,0.0,110.4,0.0,1.0,0.0,1
230.565492,1.0,2092.44,0.0,1.0,0.0,1
144.555083,0.363636,1352.1,0.0,0.166667,0.166667,1
0.0,0.0,1027.92,0.0,1.0,0.0,1
968.188634,1.0,69.44,0.0,0.25,0.0,1
464.578589,1.0,0.0,502.58572,0.0,0.0,2
1659.190866,1.0,770.9,1191.521187,1.0,0.0,1
2936.43825,1.0,2177.32,1935.422714,0.666667,0.416667,0
2743.766025,1.0,150.0,1562.979881,0.083333,0.083333,2
2900.907214,1.0,1189.36,1572.492719,0.666667,0.333333,2
785.704401,1.0,1059.82,2083.277724,0.666667,0.416667,1
884.175745,1.0,266.56,365.489055,0.333333,0.083333,1
618.966003,1.0,4709.14,0.0,1.0,0.166667,0
6.682815,0.363636,202.15,0.0,0.416667,0.0,1
665.623904,0.636364,581.43,2158.502052,0.583333,0.0,1
130.890211,0.363636,131.26,0.0,0.333333,0.0,1
2030.838228,1.0,3165.54,0.0,1.0,0.583333,0
411.362969,1.0,10.79,0.0,0.166667,0.0,1
1091.973832,1.0,0.0,77.349474,0.0,0.0,2
77.32592,1.0,664.51,0.0,0.916667,0.0,1
1131.503917,1.0,120.0,0.0,0.083333,0.083333,2
1723.887407,1.0,2598.91,695.211518,0.916667,0.583333,0
19.01482,0.454545,604.26,0.0,0.583333,0.0,1
1337.287314,1.0,1662.41,0.0,0.5,0.5,0
26.531265,0.545455,373.39,0.0,0.636364,0.0,1
955.588927,1.0,0.0,54.066975,0.0,0.0,2
903.04158,1.0,350.0,0.0,0.090909,0.090909,2
218.004416,1.0,0.0,272.866274,0.0,0.0,2
328.943655,0.714286,0.0,746.311927,0.0,0.0,1
607.880635,0.909091,0.0,2266.490818,0.0,0.0,2
589.8109,1.0,0.0,4397.346355,0.0,0.0,2
107.48717,0.090909,0.0,1391.262316,0.0,0.0,1
4749.435135,0.909091,0.0,5882.516718,0.0,0.0,2
14.097101,1.0,140.4,0.0,1.0,0.0,1
11.332157,0.545455,136.08,0.0,0.333333,0.333333,1
13.648487,0.636364,146.46,0.0,0.5,0.0,1
1086.853086,1.0,178.0,0.0,0.083333,0.083333,2
109.794839,1.0,259.28,0.0,1.0,0.083333,1
183.28584,1.0,23.75,64.006247,0.083333,0.083333,1
5262.745812,1.0,0.0,4117.515089,0.0,0.0,2
2925.584749,1.0,1066.56,0.0,1.0,0.0,1
1075.827234,1.0,342.65,614.082528,0.583333,0.0,1
182.514528,1.0,157.67,214.94366,0.916667,0.0,1
1354.155365,1.0,50.0,627.630949,0.083333,0.083333,2
666.010085,1.0,504.87,271.354588,0.166667,0.166667,1
0.0,0.0,420.6,0.0,1.0,0.0,1
2912.281553,1.0,1228.07,2784.294727,1.0,0.0,2
17.832004,0.272727,148.0,0.0,0.083333,0.083333,1
1381.080028,1.0,360.0,0.0,0.666667,0.0,1
1009.483517,1.0,278.55,0.0,0.75,0.0,1
465.003141,1.0,500.0,0.0,0.111111,0.111111,1
1735.597569,1.0,1591.11,0.0,0.666667,0.666667,0
202.681879,1.0,312.5,170.577213,0.166667,0.166667,1
1544.621765,1.0,1534.12,0.0,1.0,0.083333,1
733.760958,1.0,371.76,0.0,0.5,0.0,1
88.570138,1.0,535.83,0.0,1.0,0.0,1
271.05166,0.909091,86.0,0.0,0.166667,0.0,1
1113.396708,1.0,2701.58,0.0,0.583333,0.5,0
144.621301,1.0,1584.49,0.0,1.0,0.25,1
191.333253,1.0,637.19,0.0,1.0,0.25,1
1334.012141,1.0,0.0,152.353179,0.0,0.0,2
25.192974,0.545455,764.64,0.0,1.0,0.0,1
0.19009,0.090909,267.0,0.0,1.0,0.0,1
1731.623546,1.0,0.0,4733.441645,0.0,0.0,2
77.321718,1.0,278.44,0.0,1.0,0.0,1
134.961317,1.0,1432.66,0.0,1.0,0.416667,0
1017.982199,1.0,0.0,2247.107682,0.0,0.0,2
981.10306,1.0,240.0,0.0,1.0,0.0,1
802.87844,1.0,3228.26,0.0,1.0,0.583333,0
1712.340703,1.0,1711.36,0.0,1.0,0.25,1
3178.011925,0.875,0.0,4754.93083,0.0,0.0,2
670.177406,0.818182,4562.69,0.0,0.25,0.25,1
257.564141,0.363636,2971.83,0.0,0.333333,0.333333,1
2091.582046,1.0,179.23,2682.810269,0.416667,0.0,2
80.545433,1.0,374.37,0.0,1.0,0.0,1
8.404256,0.857143,0.0,132.266653,0.0,0.0,1
212.862735,1.0,262.24,0.0,1.0,0.0,1
3.164023,0.454545,51.73,0.0,0.416667,0.0,1
405.194627,1.0,0.0,293.097125,0.0,0.0,2
69.190177,1.0,431.52,0.0,1.0,0.0,1
530.574252,1.0,5221.42,0.0,1.0,1.0,0
56.215217,1.0,402.13,0.0,1.0,0.0,1
4444.817182,1.0,237.5,728.526785,0.428571,0.0,2
1075.185409,1.0,398.53,0.0,0.916667,0.083333,1
20.639295,0.454545,464.64,0.0,1.0,0.0,1
29.129725,0.909091,248.76,0.0,0.833333,0.0,1
205.123089,1.0,197.42,0.0,0.916667,0.0,1
939.989584,1.0,0.0,56.443763,0.0,0.0,2
0.0,0.0,10.89,0.0,0.083333,0.0,1
